dia,url,inicio,fim,descricao,local
2019-01-17,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-17,14h00,14h30,"Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da 	República, e André Luiz de Almeida, Advogado-Geral da União",Palácio do Planalto
2019-01-17,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-17,14h40,15h00,"Santos Cruz, Ministro-Chefe da Secretaria de Governo da Presidência da República",Palácio do Planalto
2019-01-17,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-17,15h00,15h30,"Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da 	República; Mauro Biancamano Guimarães, Secretário-Executivo da 	Secretaria de Governo da Presidência da República; Evaristo Eduardo 	de Miranda, Chefe Geral de Pesquisa e Desenvolvimento da Embrapa; e 	Luciola Alves Magalhães, Chefe Adjunta de Pesquisa e 	Desenvolvimento da Embrapa",Palácio do Planalto
2019-01-17,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-17,15h30,16h10,"Ernesto Araújo, Ministro de Estado das Relações Exteriores, Otávio 	Brandelli, Secretário-Geral do Ministério das Relações Exteriores e 	Miguel Ángel Martín, Presidente do Supremo Tribunal de Justiça da Venezuela",Palácio do Planalto
2019-01-17,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-17,17h10,17h25,"Daniel Feffer, Vice Presidente do Conselho de Administração da Suzano 	Papel e Celulose",Palácio do Planalto
2019-01-18,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-18,09h00,10h30,"Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República, e Sergio Moro, Ministro de Estado da Justiça e Segurança Pública",Palácio do Planalto
2019-01-18,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-18,10h30,10h45,"Santos Cruz, Ministro-Chefe da Secretaria de Governo da Presidência da República",Palácio do Planalto
2019-01-18,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-18,10h50,11h05,"Hamilton Mourão, Vice-Presidente da República",Palácio do Planalto
2019-01-18,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-18,11h10,11h40,"Clifford Sobel, Ex-embaixador dos Estados Unidos no Brasil",Palácio do Planalto
2019-01-18,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-18,11h45,12h20,"Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Márcio Novaes, Presidente da Associação Brasileira de Rádio e Televisão; Marcos Vinicius, CEO da Rede Record; Luiz Cláudio Costa, Presidente da RecordTV; e Antônio Guerreiro, Vice-Presidente de Jornalismo da Record",Palácio do Planalto
2019-01-18,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-18,12h20,12h50,"Senhores Antonio Celso Ribeiro Brasiliano, Luiz Otávio Henrique e José Leandro Arantes Jaber",Palácio do Planalto
2019-01-18,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-18,13h00,14h00,"Santos Cruz, Ministro-Chefe da Secretaria de Governo da Presidência da República, e Deputado Eleito Major Vitor Hugo (PSL/GO)",Palácio do Planalto
2019-01-18,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-18,14h30,15h00,"Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República, e Senador Davi Alcolumbre (DEM/AP)",Palácio do Planalto
2019-01-18,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-18,15h00,15h30,"Tarcísio Gomes de Freitas, Ministro de Estado da Infraestrutura, e Marcelo Sampaio Cunha Filho, Secretário-Executivo do Ministério da Infraestrutura",Palácio do Planalto
2019-01-18,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-18,16h00,16h45,Deputado Eduardo Bolsonaro (PSL/SP) e Executivos Rubens Menin e Douglas Tavolaro,Palácio do Planalto
2019-01-18,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-18,17h15,17h40,"Gustavo Bebianno, Ministro-Chefe da Secretaria Geral da Presidência da República",Palácio do Planalto
2019-01-18,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-18,17h40,18h00,Ato de Assinatura da Medida Provisória Antifraude,Palácio do Planalto
2019-01-18,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-18,18h10,18h40,"Ernesto Araújo, Ministro de Estado das Relações Exteriores, e Deputado Eduardo Bolsonaro (PSL/SP)",Palácio do Planalto
2019-01-20,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-20,09h30,10h30,"Ernesto Araújo, Ministro de Estado das Relações Exteriores",Palácio da Alvorada
2019-01-20,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-20,22h00,NA,Partida de Brasília para Las Palmas,Base Aérea de Brasília
2019-01-21,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-21,07h20,08h50,Chegada a Las Palmas,Aeroporto de Gran Canária
2019-01-21,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-21,08h50,14h30,Partida de Las Palmas para Zurique,Aeroporto de Gran Canária
2019-01-21,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-21,14h30,NA,Chegada a Zurique,Aeroporto de Zurique
2019-01-22,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-22,15h30,16h00,Discurso do senhor Presidente da República na Sessão Plenária do Fórum Econômico Mundial 2019,Davos/Suíça
2019-01-22,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-22,17h15,18h15,Reunião do Conselho Internacional de Negócios,Davos/Suíça
2019-01-22,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-22,20h00,22h00,"Jantar oferecido pelo professor Klaus Schwab, fundador do Fórum Econômico Mundial",Davos/Suíça
2019-01-23,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-23,13h00,14h05,Almoço de trabalho,Davos/Suíça
2019-01-23,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-23,14h05,14h30,"Reunião Bilateral com o Primeiro-Ministro da Itália, Giuseppe Conte",Davos/Suíça
2019-01-23,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-23,14h30,15h00,"Reunião Bilateral com o Presidente da Suiça, Ueli Maurer",Davos/Suíça
2019-01-23,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-23,17h00,17h25,"Reunião Bilateral com o Primeiro-Ministro do Japão, Shinzo Abe",Davos/Suíça
2019-01-23,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-23,18h00,19h00,Diálogo Diplomático,Davos/Suíça
2019-01-23,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-23,20h00,22h00,Jantar com Chefes de Estado de países latino-americanos,Davos/Suíça
2019-01-24,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-24,08h45,09h30,"Reunião Bilateral com o Primeiro-Ministro dos Países Baixos, Mark Rutte",Davos/Suíça
2019-01-24,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-24,09h30,10h30,"Reunião Bilateral com o Primeiro-Ministro da República Tcheca, Andrej Babis",Davos/Suíça
2019-01-24,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-24,10h30,10h55,"Reunião Bilateral com o Presidente da Polônia, Andrzej Duda",Davos/Suíça
2019-01-24,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-24,11h20,12h00,"Reunião Bilateral com o Presidente da Ucrânia, Petro Poroshenko",Davos/Suíça
2019-01-24,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-24,12h00,13h35,Almoço de trabalho,Davos/Suíça
2019-01-24,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-24,14h30,NA,"Reunião Bilateral com o Presidente da África do Sul, Cyril Ramaphosa",Davos/Suíça
2019-01-24,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-24,14h30,NA,"Reunião Bilateral com o Presidente da Colômbia, Iván Duque",Davos/Suíça
2019-01-24,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-24,18h10,NA,Partida de Zurique com destino a Las Palmas,Aeroporto de Zurique
2019-01-24,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-24,21h20,22h50,Chegada a Las Palmas,Aeroporto de Gran Canária
2019-01-24,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-24,22h50,NA,Partida de Las Palmas para Brasília,Aeroporto de Gran Canária
2019-01-25,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-25,04h30,04h35,Chegada a Brasília,Base Aérea de Brasília
2019-01-25,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-25,10h00,11h30,"Hamilton Mourão, Vice-Presidente da República; Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República",Palácio do Planalto
2019-01-25,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-25,14h00,14h30,"Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da 	República, e Fernando Azevedo, Ministro de Estado da Defesa",Palácio do Planalto
2019-01-25,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-25,15h30,16h00,"Santos 	Cruz, Ministro-Chefe da Secretaria de Governo da Presidência 	da República; Presidência da República, e Deputado Eleito Major 	Vitor Hugo (PSL/GO)",Palácio do Planalto
2019-01-25,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-25,16h30,17h00,"Senador Fernando Collor (PTC/AL), Líder do PTC no Senado",Palácio do Planalto
2019-01-25,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-25,17h45,18h00,"Santos Cruz, Ministro-Chefe da Secretaria de Governo da Presidência da República e Marcos Rocha, Governador de Rondônia",Palácio do Planalto
2019-01-25,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-25,20h30,21h00,"André Luiz de Almeida, Advogado-Geral da União",Palácio da Alvorada
2019-01-26,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-26,08h30,NA,Partida de Brasília para Confins,Base Aérea de Brasília
2019-01-26,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-26,09h30,NA,Chegada a Confins,Aeroporto Internacional Tancredo Neves
2019-01-26,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-26,09h45,10h25,Sobrevoo da região atingida pelo rompimento da Barragem “Mina Córrego do Feijão”,Brumadinho/MG
2019-01-26,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-26,10h35,11h20,Encontro de Trabalho,Belo Horizonte/MG
2019-01-26,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-26,12h25,NA,Partida de Confins para Brasília,Aeroporto Internacional Tancredo Neves
2019-01-26,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-26,13h25,NA,Chegada a Brasília,Base Aérea de Brasília
2019-01-31,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-01-31,13h30,14h30,Despacho interno,São Paulo/SP
2019-02-01,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-01,11h00,11h15,"Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República",São Paulo/SP
2019-02-08,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-08,15h00,16h00,"Tarcísio de Freitas, Ministro de Estado da Infraestrutura",São Paulo/SP
2019-02-09,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-09,16h00,16h30,"Ricardo Salles, Ministro de Estado do Meio Ambiente",São Paulo/SP
2019-02-11,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-11,10h30,12h00,"Sergio Moro, Ministro de Estado da Justiça e Segurança Pública; 	Fernando Azevedo, Ministro de Estado da Defesa, e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência 	da República",São Paulo/SP
2019-02-11,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-11,13h30,16h00,"João Doria, Governador do estado de São Paulo, e General João 	Campos, Secretário da Segurança Pública do estado de São Paulo",São Paulo/SP
2019-02-13,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-13,15h30,16h15,"Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República",Palácio da Alvorada
2019-02-13,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-13,17h30,18h30,"Fernando Azevedo, Ministro de Estado da Defesa, e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República",Palácio da Alvorada
2019-02-13,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-13,18h30,19h30,"Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da 	República; Fernando Azevedo, Ministro de Estado da Defesa, e 	Augusto Heleno, Ministro-Chefe do Gabinete de Segurança 	Institucional da Presidência da República",Palácio da Alvorada
2019-02-14,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-14,08h00,08h50,"Santos Cruz, Ministro-Chefe da Secretaria de Governo da Presidência da República",Palácio da Alvorada
2019-02-14,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-14,09h00,10h00,"Gustavo Canuto, Ministro de Estado do Desenvolvimento Regional",Palácio da Alvorada
2019-02-14,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-14,09h15,10h15,"Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República",Palácio da Alvorada
2019-02-14,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-14,10h00,10h30,"Deputado Federal Major Vitor Hugo (PSL/GO), Líder do governo na Câmara",Palácio da Alvorada
2019-02-14,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-14,15h00,17h00,"Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República, Paulo Guedes, Ministro de Estado da Economia, Santos Cruz, Ministro-Chefe da Secretaria de Governo da Presidência da República; Deputado Major Vitor Hugo (PSL/GO), Líder do Governo na Câmara; Rogério Marinho, Secretário Especial de Previdência e Trabalho do Ministério da Economia; Leonardo Rolim, Secretário de Previdência do Ministério da Economia, e Bruno Bianco, Secretário Especial Adjunto de Previdência e Trabalho do Ministério da Economia",Palácio da Alvorada
2019-02-14,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-14,17h00,18h00,"Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da 	República, Paulo Guedes, Ministro de Estado da Economia, Santos 	Cruz, Ministro-Chefe da Secretaria de Governo da Presidência da 	República; Senador Flávio Bolsonaro (PSL/RJ), e Deputado Major 	Vitor Hugo (PSL/GO), Líder do Governo na Câmara",Palácio da Alvorada
2019-02-14,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-14,18h30,19h30,Delegado da Polícia Federal Alexandre Ramagem,Palácio do Alvorada
2019-02-15,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-15,07h50,08h55,"Luiz Antônio Nabhan Garcia, Secretário Especial de Assuntos Fundiários do Ministério da Agricultura, Pecuária e Abastecimento e Gilson Machado Guimarães Neto, Secretário de Ecoturismo do Ministério do Meio Ambiente",Palácio da Alvorada
